ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Gender,Discount_offered,Weight_in_gms,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_high,Product_importance_low,Product_importance_medium,Reached.on.Time_Y.N
4394,3,0.7141334408081224,270,2,1,-0.5784225235807375,4681,False,False,False,False,True,True,False,False,False,True,False,0
4395,5,0.006689172101598107,175,3,1,-0.3932920819477586,4833,True,False,False,False,False,True,False,False,False,True,False,1
4396,4,0.006689172101598107,149,3,0,-0.6401326707917305,4781,False,True,False,False,False,True,False,False,False,False,True,1
4397,3,-1.4081993653114504,223,3,0,-0.5784225235807375,4495,False,False,True,False,False,True,False,False,False,False,True,1
4398,5,-0.7007550966049262,143,4,0,-0.20816164031477966,5400,False,False,False,False,True,True,False,False,False,True,False,0
4399,3,0.006689172101598107,203,3,1,-0.3932920819477586,4977,False,False,False,True,False,True,False,False,False,False,True,1
4400,4,0.7141334408081224,165,6,0,-0.5167123763697445,4640,False,False,False,False,True,True,False,False,False,True,False,1
4401,4,0.006689172101598107,255,6,1,-0.6401326707917305,4278,True,False,False,False,False,True,False,False,False,True,False,1
4402,4,0.006689172101598107,218,2,0,-0.3932920819477586,4423,False,True,False,False,False,False,False,True,False,True,False,0
4403,4,-0.7007550966049262,193,2,0,-0.7635529652137165,5909,False,False,True,False,False,False,False,True,False,False,True,0
4404,5,0.006689172101598107,187,3,0,-0.6401326707917305,4343,False,False,False,False,True,False,False,True,False,True,False,0
4405,3,0.7141334408081224,246,3,1,-0.7635529652137165,4020,False,False,False,True,False,False,False,True,False,True,False,1
4406,3,-0.7007550966049262,237,3,0,-0.20816164031477966,5851,False,False,False,False,True,False,False,True,False,False,True,0
4407,3,0.006689172101598107,269,3,1,-0.5167123763697445,4197,True,False,False,False,False,False,False,True,False,False,True,1
4408,3,1.4215777095146467,107,5,0,-0.5784225235807375,5624,False,True,False,False,False,False,False,True,False,True,False,0
4409,3,0.006689172101598107,147,3,1,-0.5784225235807375,5805,False,False,True,False,False,False,False,True,False,True,False,0
4410,3,0.7141334408081224,111,5,0,-0.7635529652137165,4102,False,False,False,False,True,False,False,True,False,False,True,0
4411,3,1.4215777095146467,197,3,0,-0.7018428180027235,4018,False,False,False,True,False,False,False,True,False,False,True,1
4412,3,0.7141334408081224,257,4,1,-0.2698717875257726,4537,False,False,False,False,True,False,False,True,False,True,False,0
4413,5,0.7141334408081224,269,2,0,-0.7018428180027235,5276,True,False,False,False,False,False,False,True,False,False,True,0
4414,3,-0.7007550966049262,224,2,0,-0.6401326707917305,4405,False,True,False,False,False,False,False,True,False,False,True,0
4415,3,0.006689172101598107,262,2,0,-0.20816164031477966,5032,False,False,True,False,False,False,False,True,False,False,True,0
4416,5,0.006689172101598107,181,3,1,-0.3932920819477586,5675,False,False,False,False,True,False,False,True,True,False,False,1
4417,3,1.4215777095146467,159,3,1,-0.2698717875257726,4555,False,False,False,True,False,False,False,True,False,False,True,0
4418,3,-0.7007550966049262,207,2,1,-0.2698717875257726,4671,False,False,False,False,True,False,False,True,False,True,False,0
4419,3,-1.4081993653114504,238,3,0,-0.5167123763697445,4399,True,False,False,False,False,False,False,True,False,False,True,1
4420,2,0.006689172101598107,239,3,1,-0.7635529652137165,5910,False,True,False,False,False,False,False,True,True,False,False,0
4421,4,1.4215777095146467,206,2,0,-0.20816164031477966,4264,False,False,True,False,False,False,False,True,False,True,False,1
4422,4,-1.4081993653114504,159,4,1,-0.5167123763697445,5420,False,False,False,False,True,False,False,True,False,True,False,1
4423,3,0.7141334408081224,207,2,1,-0.20816164031477966,4706,False,False,False,True,False,False,False,True,False,False,True,0
4424,4,0.006689172101598107,262,2,1,-0.20816164031477966,5524,False,False,False,False,True,False,False,True,False,True,False,1
4425,3,0.006689172101598107,251,2,1,-0.6401326707917305,5168,True,False,False,False,False,False,False,True,False,True,False,0
4426,5,1.4215777095146467,188,3,0,-0.3932920819477586,4485,False,True,False,False,False,False,False,True,False,True,False,1
4427,5,0.006689172101598107,254,2,0,-0.5784225235807375,5014,False,False,True,False,False,False,False,True,False,True,False,0
4428,4,-1.4081993653114504,234,3,1,-0.20816164031477966,4375,False,False,False,False,True,False,False,True,True,False,False,0
4429,3,1.4215777095146467,246,3,0,-0.7018428180027235,5653,False,False,False,True,False,False,False,True,False,False,True,1
4430,4,-0.7007550966049262,158,3,1,-0.6401326707917305,4527,False,False,False,False,True,False,False,True,False,True,False,0
4431,4,-1.4081993653114504,220,3,1,-0.5784225235807375,4314,True,False,False,False,False,False,False,True,False,False,True,0
4432,4,-0.7007550966049262,257,3,1,-0.3315819347367656,5045,False,True,False,False,False,False,False,True,False,False,True,1
4433,4,0.7141334408081224,143,2,0,-0.6401326707917305,5630,False,False,True,False,False,False,False,True,False,False,True,1
4434,4,1.4215777095146467,163,3,1,-0.5784225235807375,5863,False,False,False,False,True,False,False,True,True,False,False,0
4435,3,0.006689172101598107,171,4,1,-0.3315819347367656,4502,False,False,False,True,False,False,False,True,False,True,False,0
4436,3,0.006689172101598107,261,4,0,-0.3932920819477586,4542,False,False,False,False,True,False,False,True,False,False,True,1
4437,3,0.7141334408081224,212,3,1,-0.20816164031477966,4663,True,False,False,False,False,False,False,True,False,False,True,0
4438,3,0.7141334408081224,176,2,0,-0.20816164031477966,4920,False,True,False,False,False,False,False,True,False,True,False,0
4439,4,-1.4081993653114504,257,4,1,-0.5167123763697445,5875,False,False,True,False,False,False,False,True,False,True,False,1
4440,4,0.7141334408081224,133,2,0,-0.20816164031477966,4768,False,False,False,False,True,False,False,True,False,True,False,1
4441,3,-0.7007550966049262,153,3,0,-0.6401326707917305,5251,False,False,False,True,False,False,False,True,False,False,True,0
4442,6,0.7141334408081224,218,6,1,-0.7635529652137165,4625,False,False,False,False,True,False,False,True,False,False,True,1
4443,4,1.4215777095146467,164,2,0,-0.2698717875257726,5453,True,False,False,False,False,False,False,True,False,True,False,0
4444,3,-0.7007550966049262,256,2,0,-0.2698717875257726,4228,False,True,False,False,False,False,False,True,False,False,True,1
4445,2,-0.7007550966049262,150,2,0,-0.2698717875257726,4917,False,False,True,False,False,False,False,True,False,False,True,1
4446,2,0.7141334408081224,107,4,0,-0.5784225235807375,4451,False,False,False,False,True,False,False,True,True,False,False,1
4447,6,0.006689172101598107,219,4,1,-0.4550022291587516,4885,False,False,False,True,False,False,False,True,False,False,True,1
4448,6,-1.4081993653114504,237,5,1,-0.7018428180027235,5364,False,False,False,False,True,False,False,True,True,False,False,0
4449,5,-1.4081993653114504,246,2,0,-0.5784225235807375,5461,True,False,False,False,False,False,False,True,False,True,False,0
4450,4,0.006689172101598107,198,3,0,-0.7635529652137165,5846,False,True,False,False,False,False,False,True,False,False,True,1
4451,4,0.7141334408081224,176,6,1,-0.5167123763697445,4494,False,False,True,False,False,False,False,True,True,False,False,1
4452,5,-0.7007550966049262,168,2,0,-0.6401326707917305,4928,False,False,False,False,True,False,False,True,True,False,False,0
4453,5,-0.7007550966049262,173,4,1,-0.5784225235807375,5363,False,False,False,True,False,False,False,True,False,False,True,0
4454,4,0.7141334408081224,106,2,0,-0.20816164031477966,5173,False,False,False,False,True,False,False,True,False,True,False,1
4455,3,-1.4081993653114504,171,2,0,-0.3932920819477586,4010,True,False,False,False,False,False,False,True,False,False,True,1
4456,5,-1.4081993653114504,224,2,1,-0.5784225235807375,5063,False,True,False,False,False,False,False,True,False,False,True,0
4457,4,-0.7007550966049262,216,4,1,-0.6401326707917305,4887,False,False,True,False,False,False,False,True,False,False,True,1
4458,3,0.006689172101598107,174,3,0,-0.7018428180027235,4221,False,False,False,False,True,False,False,True,False,False,True,0
4459,4,0.7141334408081224,261,6,0,-0.20816164031477966,4596,False,False,False,True,False,False,False,True,False,False,True,1
4460,4,0.006689172101598107,229,3,0,-0.6401326707917305,5027,False,False,False,False,True,False,False,True,False,True,False,0
4461,4,1.4215777095146467,214,3,1,-0.4550022291587516,5646,True,False,False,False,False,False,False,True,True,False,False,0
4462,4,1.4215777095146467,199,5,1,-0.3315819347367656,5669,False,True,False,False,False,False,False,True,False,False,True,1
4463,5,0.7141334408081224,182,3,0,-0.3932920819477586,5677,False,False,True,False,False,False,False,True,False,False,True,1
4464,4,-1.4081993653114504,152,3,1,-0.5784225235807375,5299,False,False,False,False,True,False,False,True,False,True,False,0
4465,4,1.4215777095146467,258,2,1,-0.4550022291587516,5062,False,False,False,True,False,False,False,True,False,False,True,1
4466,6,-0.7007550966049262,182,3,1,-0.3932920819477586,4371,False,False,False,False,True,False,False,True,False,True,False,1
4467,2,0.7141334408081224,166,3,1,-0.3315819347367656,4968,True,False,False,False,False,False,False,True,False,True,False,1
4468,2,0.006689172101598107,176,3,0,-0.4550022291587516,5006,False,True,False,False,False,False,False,True,False,True,False,0
4469,3,-1.4081993653114504,193,3,1,-0.6401326707917305,5154,False,False,True,False,False,False,False,True,False,False,True,0
4470,4,0.7141334408081224,135,2,0,-0.20816164031477966,4508,False,False,False,False,True,False,False,True,False,True,False,1
4471,6,1.4215777095146467,213,4,0,-0.6401326707917305,5549,False,False,False,True,False,False,False,True,False,False,True,0
4472,5,1.4215777095146467,168,3,0,-0.4550022291587516,4088,False,False,False,False,True,False,False,True,False,True,False,1
4473,3,0.006689172101598107,264,3,0,-0.4550022291587516,4247,True,False,False,False,False,False,False,True,False,False,True,1
4474,3,-1.4081993653114504,173,2,1,-0.20816164031477966,4115,False,True,False,False,False,False,False,True,False,True,False,1
4475,6,0.006689172101598107,142,2,0,-0.2698717875257726,5360,False,False,True,False,False,False,False,True,False,True,False,1
4476,2,-0.7007550966049262,278,2,0,-0.2698717875257726,4318,False,False,False,False,True,False,False,True,False,False,True,0
4477,3,0.006689172101598107,197,2,1,-0.20816164031477966,5255,False,False,False,True,False,False,False,True,False,False,True,0
4478,5,0.7141334408081224,226,2,1,-0.4550022291587516,4547,False,False,False,False,True,False,False,True,False,True,False,0
4479,3,-0.7007550966049262,197,5,0,-0.2698717875257726,4291,True,False,False,False,False,False,False,True,False,False,True,1
4480,4,1.4215777095146467,189,2,1,-0.4550022291587516,5439,False,True,False,False,False,False,False,True,False,False,True,1
4481,2,-1.4081993653114504,210,2,0,-0.4550022291587516,5250,False,False,True,False,False,False,False,True,False,False,True,0
4482,5,-0.7007550966049262,149,2,0,-0.3315819347367656,5396,False,False,False,False,True,False,False,True,False,False,True,0
4483,5,0.7141334408081224,171,5,1,-0.7635529652137165,5749,False,False,False,True,False,False,False,True,False,False,True,0
4484,5,0.006689172101598107,243,3,0,-0.20816164031477966,4524,False,False,False,False,True,False,False,True,False,False,True,1
4485,4,1.4215777095146467,171,4,0,-0.5784225235807375,5265,True,False,False,False,False,False,False,True,False,True,False,0
4486,5,0.006689172101598107,215,4,1,-0.5167123763697445,5915,False,True,False,False,False,False,False,True,False,True,False,1
4487,3,0.7141334408081224,174,3,0,-0.5784225235807375,4051,False,False,True,False,False,False,False,True,False,False,True,0
4488,6,0.7141334408081224,210,5,1,-0.7018428180027235,4651,False,False,False,False,True,False,False,True,False,False,True,0
4489,4,0.7141334408081224,135,2,0,-0.5784225235807375,5112,False,False,False,True,False,False,False,True,False,True,False,0
4490,3,-0.7007550966049262,134,3,1,-0.4550022291587516,4778,False,False,False,False,True,False,False,True,False,True,False,1
4491,2,1.4215777095146467,166,4,0,-0.6401326707917305,4638,True,False,False,False,False,False,False,True,False,False,True,0
4492,5,-1.4081993653114504,174,3,1,-0.20816164031477966,4008,False,True,False,False,False,False,False,True,False,True,False,0
4493,4,0.7141334408081224,252,4,0,-0.5784225235807375,4832,False,False,True,False,False,False,False,True,False,False,True,0
4494,5,-0.7007550966049262,219,4,0,-0.3932920819477586,4787,False,False,False,False,True,False,False,True,False,True,False,1
4495,4,1.4215777095146467,244,2,0,-0.3932920819477586,5325,False,False,False,True,False,False,True,False,False,False,True,1
4496,5,1.4215777095146467,132,3,1,-0.5167123763697445,4195,False,False,False,False,True,False,True,False,False,True,False,1
4497,4,-0.7007550966049262,223,4,1,-0.7018428180027235,5709,True,False,False,False,False,False,True,False,False,True,False,0
4498,3,0.7141334408081224,260,4,0,-0.20816164031477966,4109,False,True,False,False,False,False,True,False,False,True,False,0
4499,3,0.7141334408081224,269,2,1,-0.4550022291587516,5951,False,False,True,False,False,False,True,False,False,False,True,0
4500,3,1.4215777095146467,170,3,0,-0.5167123763697445,5064,False,False,False,False,True,False,True,False,False,True,False,0
4501,2,1.4215777095146467,170,5,0,-0.20816164031477966,5621,False,False,False,True,False,False,True,False,False,True,False,1
4502,4,-0.7007550966049262,173,2,1,-0.7018428180027235,5327,False,False,False,False,True,False,True,False,False,False,True,0
4503,4,1.4215777095146467,148,8,1,-0.4550022291587516,5700,True,False,False,False,False,False,True,False,False,False,True,0
4504,3,1.4215777095146467,174,6,0,-0.3932920819477586,4608,False,True,False,False,False,False,True,False,False,False,True,0
4505,6,-0.7007550966049262,263,6,0,-0.5784225235807375,4591,False,False,True,False,False,False,True,False,False,True,False,1
4506,4,0.7141334408081224,142,10,0,-0.3932920819477586,5425,False,False,False,False,True,False,True,False,True,False,False,1
4507,3,0.006689172101598107,183,3,1,-0.7018428180027235,4363,False,False,False,True,False,False,True,False,False,True,False,0
4508,6,-1.4081993653114504,174,10,0,-0.7635529652137165,5784,False,False,False,False,True,False,True,False,False,False,True,1
4509,4,-1.4081993653114504,140,3,1,-0.5784225235807375,5210,True,False,False,False,False,False,True,False,False,True,False,1
4510,6,1.4215777095146467,154,2,1,-0.3932920819477586,4359,False,True,False,False,False,False,True,False,True,False,False,1
4511,4,-0.7007550966049262,108,10,1,-0.5167123763697445,4645,False,False,True,False,False,False,True,False,False,False,True,0
4512,5,-0.7007550966049262,198,3,0,-0.3315819347367656,4680,False,False,False,False,True,False,True,False,False,True,False,0
4513,4,-0.7007550966049262,266,3,1,-0.5167123763697445,4831,False,False,False,True,False,False,True,False,True,False,False,1
4514,4,0.7141334408081224,197,5,1,-0.3315819347367656,4793,False,False,False,False,True,False,True,False,False,True,False,0
4515,3,-1.4081993653114504,219,8,0,-0.7635529652137165,4122,True,False,False,False,False,False,True,False,False,True,False,1
4516,2,0.7141334408081224,255,7,0,-0.2698717875257726,5224,False,True,False,False,False,False,True,False,False,True,False,1
4517,3,-1.4081993653114504,255,7,0,-0.6401326707917305,4477,False,False,True,False,False,True,False,False,False,True,False,0
4518,5,0.7141334408081224,219,4,0,-0.3315819347367656,4540,False,False,False,False,True,True,False,False,False,True,False,0
4519,4,0.7141334408081224,244,2,0,-0.3932920819477586,5543,False,False,False,True,False,True,False,False,False,False,True,1
4520,5,1.4215777095146467,132,3,1,-0.6401326707917305,4263,False,False,False,False,True,True,False,False,False,True,False,0
4521,4,0.7141334408081224,223,4,1,-0.6401326707917305,5613,True,False,False,False,False,True,False,False,False,True,False,0
4522,3,0.006689172101598107,260,4,1,-0.3315819347367656,5595,False,True,False,False,False,True,False,False,False,True,False,1
4523,3,-1.4081993653114504,269,2,1,-0.4550022291587516,5703,False,False,True,False,False,True,False,False,False,False,True,1
4524,3,-1.4081993653114504,170,3,1,-0.6401326707917305,4454,False,False,False,False,True,True,False,False,False,True,False,1
4525,2,0.7141334408081224,170,5,1,-0.20816164031477966,5448,False,False,False,True,False,True,False,False,False,True,False,0
4526,4,1.4215777095146467,173,2,0,-0.5167123763697445,4776,False,False,False,False,True,True,False,False,False,False,True,1
4527,4,-1.4081993653114504,148,8,1,-0.5167123763697445,4851,True,False,False,False,False,True,False,False,False,False,True,1
4528,3,-1.4081993653114504,174,6,0,-0.5784225235807375,4910,False,True,False,False,False,True,False,False,False,False,True,1
4529,6,-1.4081993653114504,263,6,1,-0.20816164031477966,5826,False,False,True,False,False,True,False,False,False,True,False,0
4530,4,1.4215777095146467,142,10,0,-0.5167123763697445,4147,False,False,False,False,True,True,False,False,True,False,False,1
4531,3,0.006689172101598107,183,3,1,-0.5784225235807375,5322,False,False,False,True,False,True,False,False,False,True,False,0
4532,6,-1.4081993653114504,174,10,1,-0.3932920819477586,4287,False,False,False,False,True,True,False,False,False,False,True,0
4533,4,1.4215777095146467,140,3,0,-0.3932920819477586,5383,True,False,False,False,False,True,False,False,False,True,False,0
4534,6,0.006689172101598107,154,2,1,-0.3932920819477586,4732,False,True,False,False,False,True,False,False,True,False,False,0
4535,4,1.4215777095146467,108,10,0,-0.3932920819477586,5928,False,False,True,False,False,True,False,False,False,False,True,1
4536,5,0.006689172101598107,198,3,0,-0.4550022291587516,5061,False,False,False,False,True,True,False,False,False,True,False,1
4537,4,-0.7007550966049262,266,3,1,-0.7635529652137165,5532,False,False,False,True,False,True,False,False,True,False,False,1
4538,4,0.006689172101598107,197,5,0,-0.3315819347367656,4209,False,False,False,False,True,True,False,False,False,True,False,1
4539,3,-1.4081993653114504,219,8,1,-0.7018428180027235,5334,True,False,False,False,False,False,False,True,False,True,False,0
4540,2,0.7141334408081224,255,7,1,-0.20816164031477966,5875,False,True,False,False,False,False,False,True,False,True,False,0
4541,3,-0.7007550966049262,255,7,0,-0.6401326707917305,5936,False,False,True,False,False,False,False,True,False,True,False,0
4542,6,-0.7007550966049262,247,4,0,-0.6401326707917305,1752,False,False,False,False,True,False,False,True,False,True,False,0
4543,5,-1.4081993653114504,275,4,0,-0.4550022291587516,1569,False,False,False,True,False,False,False,True,False,False,True,0
4544,6,1.4215777095146467,291,4,1,-0.6401326707917305,1102,False,False,False,False,True,False,False,True,False,True,False,1
4545,6,0.7141334408081224,265,4,0,-0.2698717875257726,1511,True,False,False,False,False,False,False,True,False,True,False,0
4546,7,-1.4081993653114504,250,5,1,-0.3315819347367656,1776,False,True,False,False,False,False,False,True,False,False,True,0
4547,7,-1.4081993653114504,291,4,0,-0.2698717875257726,1880,False,False,True,False,False,False,False,True,False,True,False,1
4548,6,0.7141334408081224,255,4,0,-0.6401326707917305,1569,False,False,False,False,True,False,False,True,False,True,False,1
4549,6,1.4215777095146467,290,4,0,-0.6401326707917305,1463,False,False,False,True,False,False,False,True,False,False,True,1
4550,5,1.4215777095146467,276,4,0,-0.3932920819477586,1742,False,False,False,False,True,False,False,True,False,True,False,0
4551,4,0.006689172101598107,149,3,0,-0.7635529652137165,1448,True,False,False,False,False,False,False,True,False,False,True,1
4552,6,-0.7007550966049262,310,4,0,-0.5167123763697445,1791,False,True,False,False,False,False,False,True,False,False,True,1
4553,7,1.4215777095146467,273,4,0,-0.3932920819477586,1364,False,False,True,False,False,False,False,True,False,True,False,0
4554,6,0.006689172101598107,244,4,0,-0.5167123763697445,1668,False,False,False,False,True,False,False,True,False,True,False,1
4555,6,0.7141334408081224,275,4,0,-0.5784225235807375,1192,False,False,False,True,False,False,False,True,False,True,False,1
4556,7,-0.7007550966049262,308,4,0,-0.3932920819477586,1176,False,False,False,False,True,False,False,True,False,True,False,0
4557,6,1.4215777095146467,264,4,1,-0.4550022291587516,1005,True,False,False,False,False,False,False,True,False,True,False,0
4558,6,-0.7007550966049262,256,5,0,-0.7018428180027235,1449,False,True,False,False,False,False,False,True,False,False,True,1
4559,5,-1.4081993653114504,252,4,1,-0.5784225235807375,1837,False,False,True,False,False,False,False,True,False,False,True,0
4560,6,-0.7007550966049262,244,4,0,-0.5784225235807375,1245,False,False,False,False,True,False,False,True,False,True,False,1
4561,6,-1.4081993653114504,280,4,1,-0.5167123763697445,1431,False,False,False,True,False,False,False,True,False,False,True,0
4562,5,0.006689172101598107,227,4,0,-0.20816164031477966,1317,False,False,False,False,True,False,False,True,False,True,False,1
4563,6,0.7141334408081224,272,4,0,-0.3932920819477586,1706,True,False,False,False,False,False,False,True,False,True,False,1
4564,6,-0.7007550966049262,274,4,1,-0.3315819347367656,1626,False,True,False,False,False,False,False,True,False,False,True,1
4565,6,0.006689172101598107,310,4,0,-0.7018428180027235,1817,False,False,True,False,False,False,False,True,False,True,False,0
4566,6,-0.7007550966049262,282,5,1,-0.5167123763697445,1818,False,False,False,False,True,False,False,True,False,False,True,1
4567,6,-1.4081993653114504,247,4,0,-0.20816164031477966,1783,False,False,False,True,False,False,False,True,False,False,True,0
4568,4,-0.7007550966049262,262,4,1,-0.7018428180027235,5311,False,False,False,False,True,False,False,True,False,True,False,0
4569,3,0.006689172101598107,213,3,1,-0.3932920819477586,4133,True,False,False,False,False,False,False,True,False,False,True,0
4570,4,1.4215777095146467,136,3,1,-0.3932920819477586,4817,False,True,False,False,False,False,False,True,False,False,True,1
4571,3,1.4215777095146467,134,2,0,-0.5784225235807375,5291,False,False,True,False,False,False,False,True,False,True,False,0
4572,2,-0.7007550966049262,171,2,0,-0.4550022291587516,5105,False,False,False,False,True,False,False,True,False,False,True,0
4573,3,-0.7007550966049262,182,2,1,-0.20816164031477966,4391,False,False,False,True,False,False,False,True,False,True,False,1
4574,4,0.7141334408081224,185,3,1,-0.2698717875257726,4469,False,False,False,False,True,False,False,True,False,False,True,0
4575,4,-0.7007550966049262,271,3,0,-0.5784225235807375,5902,True,False,False,False,False,False,False,True,False,False,True,0
4576,4,-1.4081993653114504,166,5,0,-0.7635529652137165,5463,False,True,False,False,False,False,False,True,False,True,False,1
4577,4,-0.7007550966049262,196,2,1,-0.5784225235807375,5852,False,False,True,False,False,False,False,True,False,True,False,0
4578,4,0.7141334408081224,157,4,1,-0.4550022291587516,4175,False,False,False,False,True,False,False,True,False,True,False,0
4579,4,0.7141334408081224,218,2,1,-0.5784225235807375,4104,False,False,False,True,False,False,False,True,False,True,False,1
4580,4,0.006689172101598107,142,3,0,-0.4550022291587516,5930,False,False,False,False,True,False,False,True,False,False,True,0
4581,3,-1.4081993653114504,237,2,1,-0.2698717875257726,4626,True,False,False,False,False,False,False,True,False,True,False,1
4582,6,0.006689172101598107,213,4,0,-0.7018428180027235,5349,False,True,False,False,False,False,False,True,False,True,False,0
4583,5,-1.4081993653114504,241,2,0,-0.6401326707917305,5391,False,False,True,False,False,False,False,True,False,False,True,1
4584,2,-0.7007550966049262,170,3,0,-0.3932920819477586,4284,False,False,False,False,True,False,False,True,True,False,False,1
4585,3,-1.4081993653114504,156,3,1,-0.2698717875257726,4278,False,False,False,True,False,False,False,True,False,False,True,0
4586,3,0.7141334408081224,228,3,0,-0.3315819347367656,5419,False,False,False,False,True,False,False,True,False,False,True,0
4587,3,-1.4081993653114504,145,3,0,-0.20816164031477966,4364,True,False,False,False,False,False,False,True,True,False,False,0
4588,4,-1.4081993653114504,145,3,1,-0.6401326707917305,5618,False,True,False,False,False,False,False,True,False,True,False,1
4589,3,0.7141334408081224,166,3,0,-0.3315819347367656,4369,False,False,True,False,False,False,False,True,False,False,True,1
4590,5,1.4215777095146467,106,5,0,-0.5784225235807375,4410,False,False,False,False,True,False,False,True,False,False,True,1
4591,5,0.006689172101598107,210,3,0,-0.5784225235807375,4819,False,False,False,True,False,False,False,True,True,False,False,0
4592,2,-1.4081993653114504,235,3,0,-0.4550022291587516,4411,False,False,False,False,True,False,False,True,False,False,True,1
4593,4,-0.7007550966049262,142,2,0,-0.5167123763697445,4062,True,False,False,False,False,False,False,True,False,False,True,0
4594,3,0.7141334408081224,271,3,0,-0.2698717875257726,4889,False,True,False,False,False,False,False,True,False,True,False,1
4595,4,1.4215777095146467,245,3,0,-0.7018428180027235,5439,False,False,True,False,False,False,False,True,False,False,True,1
4596,4,-0.7007550966049262,192,4,0,-0.7018428180027235,5503,False,False,False,False,True,False,False,True,False,False,True,0
4597,5,0.7141334408081224,270,3,1,-0.2698717875257726,4992,False,False,False,True,False,False,False,True,False,False,True,1
4598,4,0.7141334408081224,197,3,0,-0.3932920819477586,5099,False,False,False,False,True,False,False,True,False,True,False,0
4599,2,-1.4081993653114504,255,3,0,-0.7635529652137165,5929,True,False,False,False,False,False,False,True,False,False,True,0
4600,5,0.006689172101598107,223,2,0,-0.2698717875257726,5735,False,True,False,False,False,False,False,True,False,False,True,0
4601,3,1.4215777095146467,256,3,1,-0.3932920819477586,4366,False,False,True,False,False,False,False,True,False,True,False,1
4602,4,-0.7007550966049262,229,2,1,-0.2698717875257726,5026,False,False,False,False,True,False,False,True,False,True,False,0
4603,3,0.006689172101598107,233,3,0,-0.5167123763697445,4976,False,False,False,True,False,False,False,True,False,True,False,1
4604,3,0.7141334408081224,164,6,0,-0.5784225235807375,5567,False,False,False,False,True,False,False,True,False,False,True,1
4605,3,-1.4081993653114504,171,2,0,-0.4550022291587516,5704,True,False,False,False,False,False,False,True,False,False,True,1
4606,5,-0.7007550966049262,178,5,0,-0.5167123763697445,5167,False,True,False,False,False,False,False,True,False,True,False,0
4607,3,-1.4081993653114504,233,2,1,-0.7635529652137165,5073,False,False,True,False,False,False,False,True,True,False,False,1
4608,3,-1.4081993653114504,232,2,0,-0.7018428180027235,5104,False,False,False,False,True,False,False,True,False,False,True,1
4609,4,-0.7007550966049262,236,3,0,-0.7635529652137165,4076,False,False,False,True,False,False,False,True,False,True,False,0
4610,3,-0.7007550966049262,197,3,0,-0.6401326707917305,4491,False,False,False,False,True,False,False,True,False,False,True,0
4611,3,0.006689172101598107,152,3,1,-0.4550022291587516,5749,True,False,False,False,False,False,False,True,False,True,False,1
4612,3,0.7141334408081224,219,2,1,-0.3932920819477586,4883,False,True,False,False,False,False,False,True,False,False,True,1
4613,4,-0.7007550966049262,205,2,0,-0.20816164031477966,5580,False,False,True,False,False,False,False,True,False,True,False,0
4614,3,-0.7007550966049262,142,2,1,-0.3932920819477586,4082,False,False,False,False,True,False,False,True,False,True,False,0
4615,6,0.7141334408081224,112,4,0,-0.2698717875257726,4005,False,False,False,True,False,False,False,True,False,False,True,1
4616,2,-0.7007550966049262,254,2,0,-0.3315819347367656,5827,False,False,False,False,True,False,False,True,False,True,False,0
4617,4,0.006689172101598107,256,3,0,-0.7635529652137165,4323,True,False,False,False,False,False,False,True,True,False,False,0
4618,4,0.7141334408081224,168,4,0,-0.5784225235807375,4676,False,True,False,False,False,False,False,True,False,False,True,0
4619,3,0.7141334408081224,171,3,0,-0.5167123763697445,5872,False,False,True,False,False,False,False,True,False,True,False,0
4620,6,1.4215777095146467,215,4,1,-0.5167123763697445,5409,False,False,False,False,True,False,False,True,False,False,True,1
4621,3,0.006689172101598107,169,3,0,-0.2698717875257726,4317,False,False,False,True,False,False,False,True,False,True,False,1
4622,3,0.006689172101598107,149,4,0,-0.6401326707917305,5944,False,False,False,False,True,False,False,True,False,False,True,1
4623,4,-1.4081993653114504,223,3,0,-0.2698717875257726,4832,True,False,False,False,False,False,False,True,False,True,False,0
4624,5,0.006689172101598107,224,2,1,-0.4550022291587516,5962,False,True,False,False,False,False,False,True,False,True,False,1
4625,2,1.4215777095146467,186,2,1,-0.20816164031477966,4506,False,False,True,False,False,False,False,True,False,False,True,0
4626,4,0.7141334408081224,184,3,0,-0.7018428180027235,5381,False,False,False,False,True,False,False,True,False,False,True,0
4627,3,-1.4081993653114504,152,3,0,-0.6401326707917305,5839,False,False,False,True,False,False,False,True,False,True,False,1
4628,5,0.006689172101598107,249,2,0,-0.2698717875257726,4568,False,False,False,False,True,False,False,True,False,True,False,0
4629,3,0.006689172101598107,173,5,0,-0.20816164031477966,5840,True,False,False,False,False,False,False,True,False,False,True,0
4630,5,1.4215777095146467,167,2,1,-0.7018428180027235,5908,False,True,False,False,False,False,False,True,False,False,True,0
4631,5,-0.7007550966049262,230,2,1,-0.2698717875257726,4483,False,False,True,False,False,False,False,True,False,False,True,0
4632,5,0.006689172101598107,237,3,0,-0.3315819347367656,5131,False,False,False,False,True,False,True,False,False,True,False,0
4633,3,0.7141334408081224,202,5,1,-0.5167123763697445,4632,False,False,False,True,False,False,True,False,True,False,False,0
